time,open,high,low,last,volume,bid,ask,bsize1,asize1
2017-08-25 22:38:46.005004,278.95,280.90,276.50,279.10,133972.00,279.05,279.10,55,33
2017-08-25 22:38:46.505001,278.95,280.90,276.50,279.10,133972.00,279.05,279.10,56,33
2017-08-25 22:38:47.004998,278.95,280.90,276.50,279.10,133972.00,279.05,279.10,94,3
2017-08-25 22:38:47.504996,278.95,280.90,276.50,279.10,133972.00,279.05,279.10,96,3
2017-08-25 22:38:49.505005,278.95,280.90,276.50,279.10,133972.00,279.05,279.10,97,3
2017-08-25 22:38:50.005002,278.95,280.90,276.50,279.10,133972.00,279.05,279.15,97,71
2017-08-25 22:38:50.504999,278.95,280.90,276.50,279.10,133972.00,279.10,279.15,7,71
2017-08-25 22:38:52.005001,278.95,280.90,276.50,279.10,133972.00,279.10,279.15,7,66
2017-08-25 22:38:53.004996,278.95,280.90,276.50,279.10,133986.00,279.05,279.15,98,71
2017-08-25 22:38:53.505003,278.95,280.90,276.50,279.10,133986.00,279.05,279.10,98,4
2017-08-25 22:38:54.005001,278.95,280.90,276.50,279.10,133986.00,279.05,279.10,98,5
2017-08-25 22:38:54.504998,278.95,280.90,276.50,279.10,133986.00,279.05,279.10,98,10
2017-08-25 22:38:55.004995,278.95,280.90,276.50,279.10,133986.00,279.05,279.10,93,10
2017-08-25 22:38:55.505003,278.95,280.90,276.50,279.05,133990.00,279.05,279.10,56,45
2017-08-25 22:38:56.005000,278.95,280.90,276.50,279.05,133990.00,279.05,279.10,54,57
2017-08-25 22:38:56.504997,278.95,280.90,276.50,279.05,133990.00,279.05,279.10,33,60
2017-08-25 22:38:57.505002,278.95,280.90,276.50,279.05,133992.00,279.05,279.10,32,60
2017-08-25 22:38:58.004999,278.95,280.90,276.50,279.05,133992.00,279.05,279.10,27,60
2017-08-25 22:38:59.005004,278.95,280.90,276.50,279.05,134004.00,279.05,279.10,21,61
2017-08-25 22:38:59.505001,278.95,280.90,276.50,279.05,134004.00,279.05,279.10,64,27
2017-08-25 22:39:00.004998,278.95,280.90,276.50,279.05,134004.00,279.05,279.10,74,15
2017-08-25 22:39:00.504996,278.95,280.90,276.50,279.05,134004.00,279.05,279.10,76,12
2017-08-25 22:39:01.005003,278.95,280.90,276.50,279.10,134028.00,279.10,279.15,3,73
2017-08-25 22:39:01.505000,278.95,280.90,276.50,279.10,134028.00,279.10,279.15,3,80
2017-08-25 22:39:02.004997,278.95,280.90,276.50,279.10,134028.00,279.10,279.15,3,67
2017-08-25 22:39:02.504995,278.95,280.90,276.50,279.10,134028.00,279.10,279.15,22,67
2017-08-25 22:39:03.005002,278.95,280.90,276.50,279.10,134028.00,279.10,279.15,67,32
2017-08-25 22:39:03.504999,278.95,280.90,276.50,279.10,134028.00,279.10,279.15,69,15
2017-08-25 22:39:04.505004,278.95,280.90,276.50,279.10,134028.00,279.10,279.15,70,15
2017-08-25 22:39:05.005001,278.95,280.90,276.50,279.15,134058.00,279.10,279.20,75,75
2017-08-25 22:39:05.504999,278.95,280.90,276.50,279.15,134058.00,279.15,279.20,2,75
2017-08-25 22:39:06.004996,278.95,280.90,276.50,279.15,134064.00,279.10,279.20,75,70
2017-08-25 22:39:06.505003,278.95,280.90,276.50,279.15,134064.00,279.10,279.20,75,68
2017-08-25 22:39:09.504997,278.95,280.90,276.50,279.15,134064.00,279.15,279.20,3,68
2017-08-25 22:39:10.005004,278.95,280.90,276.50,279.15,134066.00,279.15,279.20,2,70
2017-08-25 22:39:10.505002,278.95,280.90,276.50,279.15,134066.00,279.15,279.20,2,65
2017-08-25 22:39:11.504996,278.95,280.90,276.50,279.15,134076.00,279.10,279.20,75,70
2017-08-25 22:39:12.005004,278.95,280.90,276.50,279.15,134076.00,279.10,279.15,75,5
2017-08-25 22:39:12.505001,278.95,280.90,276.50,279.15,134086.00,279.10,279.15,70,3
2017-08-25 22:39:14.505000,278.95,280.90,276.50,279.15,134092.00,279.10,279.15,75,4
2017-08-25 22:39:15.004997,278.95,280.90,276.50,279.15,134102.00,279.15,279.20,1,77
2017-08-25 22:39:15.505005,278.95,280.90,276.50,279.15,134104.00,279.10,279.15,76,22
2017-08-25 22:39:16.005002,278.95,280.90,276.50,279.15,134104.00,279.10,279.15,76,9
2017-08-25 22:39:16.504999,278.95,280.90,276.50,279.15,134104.00,279.10,279.15,76,6
2017-08-25 22:39:17.004997,278.95,280.90,276.50,279.15,134104.00,279.10,279.15,76,9
2017-08-25 22:39:17.505004,278.95,280.90,276.50,279.15,134104.00,279.10,279.15,71,9
2017-08-25 22:39:18.504998,278.95,280.90,276.50,279.15,134104.00,279.10,279.15,71,6
2017-08-25 22:39:19.004996,278.95,280.90,276.50,279.15,134104.00,279.10,279.15,76,7
2017-08-25 22:39:20.005000,278.95,280.90,276.50,279.15,134108.00,279.10,279.15,71,6
2017-08-25 22:39:20.504998,278.95,280.90,276.50,279.15,134108.00,279.10,279.15,76,6
2017-08-25 22:39:21.505002,278.95,280.90,276.50,279.15,134108.00,279.10,279.15,71,6
2017-08-25 22:39:22.504997,278.95,280.90,276.50,279.15,134108.00,279.10,279.15,76,6
2017-08-25 22:39:23.005004,278.95,280.90,276.50,279.15,134108.00,279.10,279.15,71,6
2017-08-25 22:39:28.004997,278.95,280.90,276.50,279.15,134108.00,279.10,279.15,71,3
2017-08-25 22:39:28.505005,278.95,280.90,276.50,279.15,134108.00,279.10,279.15,76,3
2017-08-25 22:39:29.005002,278.95,280.90,276.50,279.10,134110.00,279.10,279.15,70,3
2017-08-25 22:39:31.005001,278.95,280.90,276.50,279.10,134110.00,279.10,279.15,75,3
2017-08-25 22:39:31.504998,278.95,280.90,276.50,279.10,134110.00,279.10,279.15,70,3
2017-08-25 22:39:32.505003,278.95,280.90,276.50,279.10,134110.00,279.10,279.15,70,23
2017-08-25 22:39:33.504998,278.95,280.90,276.50,279.10,134110.00,279.10,279.15,70,24
2017-08-25 22:39:34.005005,278.95,280.90,276.50,279.10,134110.00,279.10,279.15,75,22
2017-08-25 22:39:34.505002,278.95,280.90,276.50,279.10,134110.00,279.10,279.15,70,23
2017-08-25 22:39:36.005004,278.95,280.90,276.50,279.10,134110.00,279.10,279.15,40,58
2017-08-25 22:39:36.505001,278.95,280.90,276.50,279.15,134120.00,279.10,279.15,78,35
2017-08-25 22:39:37.004999,278.95,280.90,276.50,279.15,134120.00,279.10,279.15,80,33
2017-08-25 22:39:37.504996,278.95,280.90,276.50,279.15,134120.00,279.10,279.15,80,23
2017-08-25 22:39:38.005003,278.95,280.90,276.50,279.15,134120.00,279.10,279.15,80,18
2017-08-25 22:39:40.505000,278.95,280.90,276.50,279.15,134122.00,279.10,279.15,80,17
2017-08-25 22:39:41.505004,278.95,280.90,276.50,279.15,134122.00,279.10,279.15,75,17
2017-08-25 22:39:42.005002,278.95,280.90,276.50,279.15,134122.00,279.10,279.15,75,19
2017-08-25 22:39:45.004996,278.95,280.90,276.50,279.15,134124.00,279.10,279.15,75,18
2017-08-25 22:39:45.505003,278.95,280.90,276.50,279.15,134160.00,279.10,279.20,80,79
2017-08-25 22:39:47.505002,278.95,280.90,276.50,279.15,134160.00,279.15,279.20,3,79
2017-08-25 22:39:48.004999,278.95,280.90,276.50,279.15,134160.00,279.15,279.20,6,66
2017-08-25 22:39:48.504997,278.95,280.90,276.50,279.15,134160.00,279.15,279.20,13,66
2017-08-25 22:39:49.005004,278.95,280.90,276.50,279.15,134160.00,279.15,279.20,18,66
2017-08-25 22:39:50.004999,278.95,280.90,276.50,279.15,134160.00,279.15,279.20,19,66
2017-08-25 22:39:51.005003,278.95,280.90,276.50,279.15,134160.00,279.15,279.20,22,66
2017-08-25 22:39:51.505001,278.95,280.90,276.50,279.15,134160.00,279.15,279.20,19,66
2017-08-25 22:39:52.505005,278.95,280.90,276.50,279.15,134160.00,279.15,279.20,16,71
2017-08-25 22:39:53.005002,278.95,280.90,276.50,279.15,134162.00,279.15,279.20,16,71
2017-08-25 22:39:54.004997,278.95,280.90,276.50,279.15,134162.00,279.15,279.20,21,66
2017-08-25 22:39:54.505004,278.95,280.90,276.50,279.15,134162.00,279.15,279.20,56,31
2017-08-25 22:39:55.005002,278.95,280.90,276.50,279.15,134162.00,279.15,279.20,68,14
2017-08-25 22:39:55.504999,278.95,280.90,276.50,279.20,134166.00,279.15,279.20,68,12
2017-08-25 22:39:56.004996,278.95,280.90,276.50,279.15,134168.00,279.15,279.20,67,12
2017-08-25 22:39:56.505004,278.95,280.90,276.50,279.15,134168.00,279.15,279.20,70,12
2017-08-25 22:39:57.005001,278.95,280.90,276.50,279.15,134168.00,279.15,279.20,30,52
2017-08-25 22:39:57.504998,278.95,280.90,276.50,279.15,134168.00,279.15,279.20,28,67
2017-08-25 22:39:58.004995,278.95,280.90,276.50,279.15,134168.00,279.15,279.20,28,69
2017-08-25 22:40:00.005005,278.95,280.90,276.50,279.15,134168.00,279.15,279.20,25,69
2017-08-25 22:40:00.505002,278.95,280.90,276.50,279.15,134170.00,279.15,279.20,24,69
2017-08-25 22:40:01.004999,278.95,280.90,276.50,279.20,134276.00,279.15,279.20,27,16
2017-08-25 22:40:01.504997,278.95,280.90,276.50,279.15,134280.00,279.15,279.20,28,18
2017-08-25 22:40:02.005004,278.95,280.90,276.50,279.15,134280.00,279.15,279.20,68,20
2017-08-25 22:40:02.505001,278.95,280.90,276.50,279.15,134280.00,279.15,279.20,68,10
2017-08-25 22:40:03.004998,278.95,280.90,276.50,279.20,134298.00,279.20,279.25,1,108
2017-08-25 22:40:03.504996,278.95,280.90,276.50,279.15,134312.00,279.15,279.20,63,4
2017-08-25 22:40:04.005003,278.95,280.90,276.50,279.20,134320.00,279.15,279.20,54,6
2017-08-25 22:40:04.505000,278.95,280.90,276.50,279.20,134320.00,279.15,279.20,54,7
2017-08-25 22:40:05.004998,278.95,280.90,276.50,279.20,134320.00,279.15,279.20,56,7
2017-08-25 22:40:05.504995,278.95,280.90,276.50,279.20,134334.00,279.20,279.25,3,95
2017-08-25 22:40:06.005002,278.95,280.90,276.50,279.20,134334.00,279.20,279.25,8,110
2017-08-25 22:40:06.505000,278.95,280.90,276.50,279.20,134340.00,279.20,279.25,5,110
2017-08-25 22:40:07.004997,278.95,280.90,276.50,279.20,134340.00,279.20,279.25,5,105
2017-08-25 22:40:08.005002,278.95,280.90,276.50,279.20,134350.00,279.15,279.20,56,9
2017-08-25 22:40:08.504999,278.95,280.90,276.50,279.20,134350.00,279.15,279.20,56,3
2017-08-25 22:40:09.004996,278.95,280.90,276.50,279.20,134350.00,279.15,279.20,56,7
2017-08-25 22:40:09.505003,278.95,280.90,276.50,279.20,134350.00,279.15,279.20,56,11
2017-08-25 22:40:10.005001,278.95,280.90,276.50,279.20,134350.00,279.15,279.20,56,12
2017-08-25 22:40:10.504998,278.95,280.90,276.50,279.20,134350.00,279.15,279.20,53,12
2017-08-25 22:40:11.005005,278.95,280.90,276.50,279.20,134376.00,279.15,279.20,58,5
2017-08-25 22:40:11.505003,278.95,280.90,276.50,279.20,134386.00,279.15,279.25,58,106
2017-08-25 22:40:12.005000,278.95,280.90,276.50,279.20,134386.00,279.15,279.25,56,106
2017-08-25 22:40:12.504997,278.95,280.90,276.50,279.25,134390.00,279.15,279.25,56,104
2017-08-25 22:40:13.005005,278.95,280.90,276.50,279.25,134390.00,279.15,279.25,56,103
2017-08-25 22:40:15.505001,278.95,280.90,276.50,279.25,134390.00,279.15,279.20,56,3
2017-08-25 22:40:16.004998,278.95,280.90,276.50,279.15,134402.00,279.15,279.20,52,3
2017-08-25 22:40:17.005003,278.95,280.90,276.50,279.15,134404.00,279.15,279.20,51,3
2017-08-25 22:40:17.505000,278.95,280.90,276.50,279.15,134404.00,279.15,279.25,51,103
2017-08-25 22:40:18.004998,278.95,280.90,276.50,279.20,134426.00,279.20,279.25,24,63
2017-08-25 22:40:18.505005,278.95,280.90,276.50,279.20,134426.00,279.20,279.25,30,63
2017-08-25 22:40:19.005002,278.95,280.90,276.50,279.20,134426.00,279.20,279.25,35,63
2017-08-25 22:40:20.505004,278.95,280.90,276.50,279.25,134434.00,279.20,279.25,35,59
2017-08-25 22:40:21.504999,278.95,280.90,276.50,279.25,134434.00,279.20,279.25,30,59
2017-08-25 22:40:22.004996,278.95,280.90,276.50,279.25,134434.00,279.20,279.25,36,59
2017-08-25 22:40:22.505003,278.95,280.90,276.50,279.25,134434.00,279.20,279.25,39,59
2017-08-25 22:40:24.004995,278.95,280.90,276.50,279.25,134446.00,279.20,279.25,41,48
2017-08-25 22:40:27.504996,278.95,280.90,276.50,279.25,134446.00,279.20,279.25,41,49
2017-08-25 22:40:29.004998,278.95,280.90,276.50,279.20,134466.00,279.20,279.25,31,49
2017-08-25 22:40:29.504996,278.95,280.90,276.50,279.20,134466.00,279.20,279.25,29,49
2017-08-25 22:40:30.005003,278.95,280.90,276.50,279.25,134478.00,279.20,279.25,29,43
2017-08-25 22:40:31.004997,278.95,280.90,276.50,279.25,134478.00,279.20,279.25,29,40
2017-08-25 22:40:31.504995,278.95,280.90,276.50,279.20,134480.00,279.20,279.25,28,40
2017-08-25 22:40:32.005002,278.95,280.90,276.50,279.25,134484.00,279.20,279.25,28,38
2017-08-25 22:40:35.004996,278.95,280.90,276.50,279.25,134484.00,279.20,279.25,28,20
2017-08-25 22:40:35.505003,278.95,280.90,276.50,279.25,134484.00,279.20,279.25,30,30
2017-08-25 22:40:36.005001,278.95,280.90,276.50,279.25,134484.00,279.20,279.25,30,23
2017-08-25 22:40:36.504998,278.95,280.90,276.50,279.25,134484.00,279.20,279.25,30,24
2017-08-25 22:40:37.005005,278.95,280.90,276.50,279.25,134484.00,279.20,279.25,35,24
2017-08-25 22:40:37.505002,278.95,280.90,276.50,279.25,134484.00,279.20,279.25,36,24
2017-08-25 22:40:38.504997,278.95,280.90,276.50,279.25,134484.00,279.20,279.25,36,25
2017-08-25 22:40:40.004999,278.95,280.90,276.50,279.25,134484.00,279.20,279.25,36,22
2017-08-25 22:40:40.504996,278.95,280.90,276.50,279.25,134484.00,279.20,279.25,36,25
2017-08-25 22:40:41.005004,278.95,280.90,276.50,279.25,134484.00,279.20,279.25,37,25
2017-08-25 22:40:43.505000,278.95,280.90,276.50,279.25,134526.00,279.20,279.25,37,4
2017-08-25 22:40:44.004997,278.95,280.90,276.50,279.25,134534.00,279.20,279.25,37,5
2017-08-25 22:40:45.005002,278.95,280.90,276.50,279.25,134534.00,279.20,279.25,37,6
2017-08-25 22:40:46.505004,278.95,280.90,276.50,279.20,134540.00,279.20,279.25,34,6
2017-08-25 22:40:47.005001,278.95,280.90,276.50,279.25,134552.00,279.25,279.30,3,86
2017-08-25 22:40:47.504999,278.95,280.90,276.50,279.20,134570.00,279.20,279.25,33,6
2017-08-25 22:40:48.004996,278.95,280.90,276.50,279.20,134582.00,279.20,279.30,27,93
2017-08-25 22:40:48.505003,278.95,280.90,276.50,279.20,134582.00,279.20,279.25,25,3
2017-08-25 22:40:49.005000,278.95,280.90,276.50,279.20,134582.00,279.20,279.30,27,107
2017-08-25 22:40:49.504998,278.95,280.90,276.50,279.20,134582.00,279.20,279.25,25,1
2017-08-25 22:40:50.004995,278.95,280.90,276.50,279.20,134582.00,279.20,279.25,27,1
2017-08-25 22:40:50.505002,278.95,280.90,276.50,279.20,134582.00,279.20,279.25,27,22
2017-08-25 22:40:51.005000,278.95,280.90,276.50,279.20,134582.00,279.20,279.25,27,25
2017-08-25 22:40:52.005004,278.95,280.90,276.50,279.20,134582.00,279.20,279.25,27,31
2017-08-25 22:40:52.505002,278.95,280.90,276.50,279.20,134582.00,279.20,279.25,26,31
2017-08-25 22:40:53.504996,278.95,280.90,276.50,279.20,134582.00,279.20,279.25,27,31
2017-08-25 22:40:55.004998,278.95,280.90,276.50,279.20,134582.00,279.20,279.25,24,31
2017-08-25 22:40:56.505000,278.95,280.90,276.50,279.20,134582.00,279.20,279.25,15,31
2017-08-25 22:40:57.004997,278.95,280.90,276.50,279.20,134582.00,279.20,279.25,53,31
2017-08-25 22:40:58.005002,278.95,280.90,276.50,279.20,134584.00,279.20,279.25,52,31
2017-08-25 22:40:59.004996,278.95,280.90,276.50,279.20,134584.00,279.20,279.25,54,31
2017-08-25 22:41:00.005001,278.95,280.90,276.50,279.20,134584.00,279.20,279.25,54,28
2017-08-25 22:41:02.005000,278.95,280.90,276.50,279.20,134584.00,279.20,279.25,54,22
2017-08-25 22:41:02.504998,278.95,280.90,276.50,279.25,134616.00,279.20,279.25,54,6
2017-08-25 22:41:03.005005,278.95,280.90,276.50,279.25,134628.00,279.25,279.30,3,109
2017-08-25 22:41:03.505002,278.95,280.90,276.50,279.25,134634.00,279.20,279.25,54,6
2017-08-25 22:41:04.005000,278.95,280.90,276.50,279.20,134646.00,279.20,279.25,48,2
2017-08-25 22:41:04.504997,278.95,280.90,276.50,279.20,134646.00,279.20,279.25,48,3
2017-08-25 22:41:05.005004,278.95,280.90,276.50,279.20,134646.00,279.20,279.25,51,3
2017-08-25 22:41:07.505001,278.95,280.90,276.50,279.20,134646.00,279.20,279.25,52,6
2017-08-25 22:41:08.504995,278.95,280.90,276.50,279.25,134654.00,279.20,279.25,52,2
2017-08-25 22:41:10.004997,278.95,280.90,276.50,279.25,134654.00,279.20,279.25,52,3
2017-08-25 22:41:11.005002,278.95,280.90,276.50,279.25,134654.00,279.20,279.25,52,5
2017-08-25 22:41:11.504999,278.95,280.90,276.50,279.25,134654.00,279.20,279.25,52,3
2017-08-25 22:41:12.505004,278.95,280.90,276.50,279.25,134660.00,279.20,279.30,52,110
2017-08-25 22:41:13.005001,278.95,280.90,276.50,279.25,134660.00,279.20,279.30,50,110
2017-08-25 22:41:14.505003,278.95,280.90,276.50,279.25,134660.00,279.20,279.25,50,3
2017-08-25 22:41:15.005000,278.95,280.90,276.50,279.25,134660.00,279.20,279.30,52,110
2017-08-25 22:41:15.504998,278.95,280.90,276.50,279.25,134660.00,279.20,279.25,50,3
2017-08-25 22:41:16.005005,278.95,280.90,276.50,279.25,134660.00,279.20,279.25,52,3
2017-08-25 22:41:17.504997,278.95,280.90,276.50,279.25,134660.00,279.20,279.25,52,6
2017-08-25 22:41:18.005004,278.95,280.90,276.50,279.25,134660.00,279.20,279.25,17,44
2017-08-25 22:41:18.505001,278.95,280.90,276.50,279.25,134664.00,279.20,279.25,9,42
2017-08-25 22:41:19.004999,278.95,280.90,276.50,279.20,134682.00,279.15,279.20,49,1
2017-08-25 22:41:19.504996,278.95,280.90,276.50,279.15,134684.00,279.15,279.20,50,1
2017-08-25 22:41:20.005003,278.95,280.90,276.50,279.25,134688.00,279.20,279.25,5,54
2017-08-25 22:41:20.505001,278.95,280.90,276.50,279.20,134698.00,279.15,279.25,71,54
2017-08-25 22:41:21.505005,278.95,280.90,276.50,279.20,134698.00,279.15,279.25,50,54
2017-08-25 22:41:22.005002,278.95,280.90,276.50,279.20,134700.00,279.15,279.25,48,54
2017-08-25 22:41:22.505000,278.95,280.90,276.50,279.20,134700.00,279.15,279.25,50,55
2017-08-25 22:41:23.004997,278.95,280.90,276.50,279.20,134700.00,279.15,279.20,50,17
2017-08-25 22:41:23.505004,278.95,280.90,276.50,279.20,134734.00,279.15,279.25,52,50
2017-08-25 22:41:24.005002,278.95,280.90,276.50,279.20,134734.00,279.20,279.25,38,15
2017-08-25 22:41:24.504999,278.95,280.90,276.50,279.20,134734.00,279.20,279.25,41,9
2017-08-25 22:41:25.004996,278.95,280.90,276.50,279.20,134734.00,279.20,279.25,43,9
2017-08-25 22:41:25.505004,278.95,280.90,276.50,279.20,134734.00,279.20,279.25,46,7
2017-08-25 22:41:26.005001,278.95,280.90,276.50,279.25,134748.00,279.20,279.30,47,111
2017-08-25 22:41:26.504998,278.95,280.90,276.50,279.25,134748.00,279.20,279.30,47,112
2017-08-25 22:41:27.004995,278.95,280.90,276.50,279.25,134748.00,279.25,279.30,6,107
2017-08-25 22:41:27.505003,278.95,280.90,276.50,279.25,134764.00,279.25,279.30,1,83
2017-08-25 22:41:28.005000,278.95,280.90,276.50,279.25,134774.00,279.25,279.30,4,81
2017-08-25 22:41:28.504997,278.95,280.90,276.50,279.25,134778.00,279.25,279.30,23,81
2017-08-25 22:41:29.005005,278.95,280.90,276.50,279.25,134778.00,279.25,279.30,23,76
2017-08-25 22:41:29.505002,278.95,280.90,276.50,279.25,134778.00,279.25,279.30,24,74
2017-08-25 22:41:31.005004,278.95,280.90,276.50,279.25,134778.00,279.25,279.30,59,41
2017-08-25 22:41:31.505001,278.95,280.90,276.50,279.25,134778.00,279.25,279.30,66,40
2017-08-25 22:41:32.004999,278.95,280.90,276.50,279.25,134780.00,279.25,279.30,65,40
2017-08-25 22:41:32.504996,278.95,280.90,276.50,279.30,134794.00,279.25,279.30,66,33
2017-08-25 22:41:33.005003,278.95,280.90,276.50,279.25,134834.00,279.25,279.30,46,33
2017-08-25 22:41:35.505000,278.95,280.90,276.50,279.25,134834.00,279.25,279.30,41,36
2017-08-25 22:41:36.505004,278.95,280.90,276.50,279.25,134836.00,279.25,279.30,40,37
2017-08-25 22:41:37.005002,278.95,280.90,276.50,279.25,134836.00,279.25,279.30,41,37
2017-08-25 22:41:38.004996,278.95,280.90,276.50,279.25,134840.00,279.25,279.30,39,37
2017-08-25 22:41:38.505004,278.95,280.90,276.50,279.25,134840.00,279.25,279.30,40,37
2017-08-25 22:41:43.004999,278.95,280.90,276.50,279.25,134844.00,279.25,279.30,38,37
2017-08-25 22:41:43.504997,278.95,280.90,276.50,279.25,134844.00,279.25,279.30,5,61
2017-08-25 22:41:44.005004,278.95,280.90,276.50,279.25,134844.00,279.25,279.30,9,61
2017-08-25 22:41:46.005003,278.95,280.90,276.50,279.25,134856.00,279.25,279.30,6,67
2017-08-25 22:41:46.505000,278.95,280.90,276.50,279.25,134862.00,279.20,279.25,56,1
2017-08-25 22:41:47.004998,278.95,280.90,276.50,279.25,134862.00,279.20,279.25,58,6
2017-08-25 22:41:47.505005,278.95,280.90,276.50,279.25,134862.00,279.20,279.25,58,9
2017-08-25 22:41:48.005002,278.95,280.90,276.50,279.25,134862.00,279.20,279.25,58,12
2017-08-25 22:41:49.004997,278.95,280.90,276.50,279.25,134862.00,279.20,279.25,59,12
2017-08-25 22:41:49.505004,278.95,280.90,276.50,279.25,134862.00,279.20,279.25,54,12
2017-08-25 22:41:50.005001,278.95,280.90,276.50,279.25,134862.00,279.20,279.25,54,9
2017-08-25 22:41:52.005001,278.95,280.90,276.50,279.25,134862.00,279.20,279.25,54,12
2017-08-25 22:41:56.004999,278.95,280.90,276.50,279.25,134876.00,279.20,279.25,53,5
2017-08-25 22:41:57.505001,278.95,280.90,276.50,279.25,134886.00,279.25,279.30,10,67
2017-08-25 22:41:58.004998,278.95,280.90,276.50,279.25,134886.00,279.25,279.30,8,67
2017-08-25 22:41:58.504996,278.95,280.90,276.50,279.25,134886.00,279.25,279.30,9,67
2017-08-25 22:41:59.005003,278.95,280.90,276.50,279.25,134886.00,279.25,279.30,10,67
2017-08-25 22:41:59.505000,278.95,280.90,276.50,279.25,134886.00,279.25,279.30,14,67
2017-08-25 22:42:00.004998,278.95,280.90,276.50,279.25,134886.00,279.25,279.30,17,67
2017-08-25 22:42:00.504995,278.95,280.90,276.50,279.30,134890.00,279.25,279.30,13,66
2017-08-25 22:42:01.504999,278.95,280.90,276.50,279.30,134890.00,279.25,279.30,10,66
2017-08-25 22:42:02.505004,278.95,280.90,276.50,279.30,134890.00,279.25,279.30,48,31
2017-08-25 22:42:03.504999,278.95,280.90,276.50,279.30,134890.00,279.25,279.30,53,31
2017-08-25 22:42:04.004996,278.95,280.90,276.50,279.25,134892.00,279.25,279.30,54,31
2017-08-25 22:42:04.505003,278.95,280.90,276.50,279.25,134892.00,279.25,279.30,54,24
2017-08-25 22:42:05.005001,278.95,280.90,276.50,279.25,134892.00,279.25,279.30,67,24
2017-08-25 22:42:06.005005,278.95,280.90,276.50,279.30,134894.00,279.25,279.30,67,23
2017-08-25 22:42:07.005000,278.95,280.90,276.50,279.30,134936.00,279.25,279.30,67,2
2017-08-25 22:42:07.504997,278.95,280.90,276.50,279.35,134946.00,279.30,279.35,24,69
2017-08-25 22:42:08.005004,278.95,280.90,276.50,279.35,134946.00,279.30,279.35,62,47
2017-08-25 22:42:08.505002,278.95,280.90,276.50,279.35,134946.00,279.30,279.35,61,42
2017-08-25 22:42:09.004999,278.95,280.90,276.50,279.30,135012.00,279.30,279.40,58,86
2017-08-25 22:42:09.504996,278.95,280.90,276.50,279.40,135018.00,279.35,279.40,47,65
2017-08-25 22:42:10.005004,278.95,280.90,276.50,279.35,135032.00,279.35,279.40,51,44
2017-08-25 22:42:10.505001,278.95,280.90,276.50,279.40,135044.00,279.35,279.40,48,50
2017-08-25 22:42:11.004998,278.95,280.90,276.50,279.35,135050.00,279.35,279.40,45,50
2017-08-25 22:42:11.504996,278.95,280.90,276.50,279.35,135050.00,279.35,279.40,18,50
2017-08-25 22:42:12.005003,278.95,280.90,276.50,279.35,135070.00,279.35,279.40,3,56
2017-08-25 22:42:13.004997,278.95,280.90,276.50,279.35,135072.00,279.35,279.40,4,56
2017-08-25 22:42:14.005002,278.95,280.90,276.50,279.35,135080.00,279.30,279.35,75,13
2017-08-25 22:42:14.504999,278.95,280.90,276.50,279.35,135080.00,279.30,279.35,78,14
2017-08-25 22:42:15.004997,278.95,280.90,276.50,279.35,135090.00,279.30,279.35,78,2
2017-08-25 22:42:15.505004,278.95,280.90,276.50,279.40,135098.00,279.35,279.40,11,89
2017-08-25 22:42:16.504999,278.95,280.90,276.50,279.40,135098.00,279.35,279.40,7,89
2017-08-25 22:42:17.004996,278.95,280.90,276.50,279.40,135098.00,279.35,279.40,15,90
2017-08-25 22:42:18.005000,278.95,280.90,276.50,279.40,135098.00,279.35,279.40,18,90
2017-08-25 22:42:18.504998,278.95,280.90,276.50,279.35,135116.00,279.35,279.40,7,89
2017-08-25 22:42:19.004995,278.95,280.90,276.50,279.35,135148.00,279.30,279.40,78,89
2017-08-25 22:42:19.505002,278.95,280.90,276.50,279.35,135148.00,279.30,279.35,76,5
2017-08-25 22:42:20.005000,278.95,280.90,276.50,279.35,135148.00,279.30,279.35,78,3
2017-08-25 22:42:21.005004,278.95,280.90,276.50,279.35,135154.00,279.30,279.40,78,90
2017-08-25 22:42:21.505002,278.95,280.90,276.50,279.35,135154.00,279.30,279.40,76,90
2017-08-25 22:42:22.504996,278.95,280.90,276.50,279.40,135156.00,279.30,279.40,76,89
2017-08-25 22:42:23.505001,278.95,280.90,276.50,279.40,135156.00,279.30,279.35,76,3
2017-08-25 22:42:24.004998,278.95,280.90,276.50,279.40,135156.00,279.30,279.35,78,3
2017-08-25 22:42:26.004997,278.95,280.90,276.50,279.40,135156.00,279.30,279.35,78,10
2017-08-25 22:42:26.505005,278.95,280.90,276.50,279.35,135158.00,279.30,279.35,62,9
2017-08-25 22:42:27.005002,278.95,280.90,276.50,279.35,135184.00,279.30,279.35,27,36
2017-08-25 22:42:27.504999,278.95,280.90,276.50,279.35,135184.00,279.30,279.35,27,38
2017-08-25 22:42:28.004997,278.95,280.90,276.50,279.35,135184.00,279.30,279.35,35,50
2017-08-25 22:42:28.505004,278.95,280.90,276.50,279.35,135186.00,279.30,279.35,32,49
2017-08-25 22:42:29.005001,278.95,280.90,276.50,279.35,135186.00,279.30,279.35,64,17
2017-08-25 22:42:29.504998,278.95,280.90,276.50,279.35,135186.00,279.30,279.35,64,12
2017-08-25 22:42:30.505003,278.95,280.90,276.50,279.30,135188.00,279.30,279.35,63,16
2017-08-25 22:42:31.005000,278.95,280.90,276.50,279.35,135190.00,279.30,279.35,63,15
2017-08-25 22:42:32.005005,278.95,280.90,276.50,279.35,135200.00,279.30,279.35,63,10
